word,creole_word,creole_name,latlon,acrolect
father-in-law,pái,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
son-in-law,pái,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to bear fruit,paí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to give birth,paí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
debt,paimá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
repayment for something,paimá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
woman who bears children,paíma  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
woman who has just given birth,paíma  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
payment,paká,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to pay,paká,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
offering,pakamë́ntu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
load,páki  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"pack, a",páki  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"pack, to",páki  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to consider,pakiséi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to think,pakiséi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
canoe,palibóto,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pumpkin,pampú,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
squash,pampú,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to grab,panján  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pan,pánu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
mush,pápa,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
porridge,pápa,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"long narrow item (e.g. hand of a clock, pencil)",papái  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
rib of palm leaf,papái  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
chatter,papiá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
speak,papiá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
bird craw,pápu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
chest bone,pápu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
ago,pasá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to happen,pasá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to pass by,pasá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
patience,pasénsi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
path,pási  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
duck,patupátu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
log,páu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
act playfully,pëë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
dancing,pëë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
drumming,pëë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
game,pëë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
play,pëë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
singing,pëë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to play an instrument or game,pëë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
nail,peégu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
horsepower,péékáa,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"plane, wood",peéni,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
wood plane,peéni,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
image,peéntje,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
picture,peéntje,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
baksheesh,peesénti,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
tip,peesénti,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to crowd,peetá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to hold tightly,peetá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
equal,péi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
medicine tablet,péíki  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pellet,péíki  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
all kinds of,péípéi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
canvas,pelá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
large canvas or plastic sheet to protect,pelá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
tent,peláwósu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pain,pén  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pin,pén  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
shear pin,pén  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
poor,pená  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"color, to",pëndë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
colored,pëndë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
decorate,pëndë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
spotted,pëndë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
striped,pëndë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
naked,pë́në́pënë,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
enclosure,péni,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
comb,pénti  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pepper,pë́pë,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
peas,pési,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
ask,pidí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
beg,pidí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
propose,pidí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
collect,píi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
gather,píi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to pick out,píi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
excuse me,piimísi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to ask pardon,piimísi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
arrow,piiwá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
celebration,piizíi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to be happy,piizíi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to have a good time,piizíi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
small,pikí,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to answer,píki  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"to sound out, e.g.:",píki  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
April,pikídééwéí líba,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
Wednesday,pikísaba,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
a little bit,pikíwan  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
younger one,pikíwan  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
hair pin,pína  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
palm branches used for thatching roof,pína  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
safety pin,pína  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
peanut,pindá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
peanut butter,pindá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
statue,pindi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to pinch,píndja  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to tell secretly,píndja  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to use sparingly,píndja  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pipe,pípa,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
penis,pipí,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
piece of,písi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
where one lives,písi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
while,písi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
doll,póbíki  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
kill,pói  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
naughty,pói  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
slander,pói  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
spoiled,pói  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
too much,pói  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
very much,pói  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
sneaky,politíki,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
dove,pómba,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pigeon,pómba,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to spoil,póndi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
barge,póndo,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pound,póntu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
test,poobá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
try,poobá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
celebrate,poólo  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
playful,poólo  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
show off,poólo  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
unusual power to do something,poosían  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
wallet,pootumö́ni,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
foundation post,pósu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
post,pósu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
camera,pötilë́ti,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pot of medicine or obeah,pö́tö  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"pot, earthen",pö́tö  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
mud,pötöpötö,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pool of water,pú  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
bat,pukusu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
bubbles,pululú,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
foam,pululú,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to massage,pusá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to move over,pusá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to slide something to one side,pusá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
whore,púta,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
explain,púu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
produce,púu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
remove,púu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to row a canoe,púu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"yield (e.g. a seed, a crop)",púu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"shed, to",puumá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
animal hair,puúma  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
body,puúma  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
feather (s),puúma  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
fur,puúma  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
may,sa,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"mercy, to have",sáa,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"pity, to",sáa,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
sardine,saadíni,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
slave,saáfu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to give away too generously,saajá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to spread a piece of news indiscriminately,saajá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
Saramaccan,Saamáka  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
Saramaccan area,Saamáka  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
a straight stretch of river upriver from Duwata where the current is especially strong,Saamákásítááti  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"the street in Paramaribo known as Saramacca-straat, where Saramaccans buy most of their supplies and where they take a truck to the interior",Saamákásítááti  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
Suriname,Saaná,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
contraction for ‘know how’:,sáanfa  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
knowledge,sáanfa  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
wisdom,sáanfa  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
hoof,saapátu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
sandal,saapátu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
careful,sáápi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
quiet,sáápi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
quietly,sáápísáápi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"quietly, slowly",sáápísáápi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
slowly,sáápísáápi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
sharp (e.g. knife),saápu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
sharp in understanding,saápu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
in a hurry,saasaa,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
day of rest,sabá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
week,sabá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
desert,sabána,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
grassland(s),sabána,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to know,sábi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
ringworm,sakáamë,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
humility,sákáfási,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to scratch up,sakatá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
