word,creole_word,creole_name,latlon,acrolect
"to grow,opp","pwofité,pofité,étwési",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to grin, to smile,to grimace","gwiyen,fè jès,fè maji,fè jès,fè maji",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to grill, to parch","gwiyé,bwa gwiyé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to grate,grated",gwajé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to grate something improperly, in big chunks",wapé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to grant, to accord,to pack the wood evenly in making a coal pit",akòdé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to graft,grafted,having an extra finger or toe",magoté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to grab,"hapé,hédi,hédi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to govern,"gouvèné,kondwi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to go out,opp,to come from","sòti,sòt,antwé,fè an sòti",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to go flying,"vòltijé,pwan lavòl",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to go back on one's word,dédi,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to go away,to die",foukan,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to go (to),opp","alé,ay,vini,viwé,witounen,witounen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to go (down),opp","désann,mouté,mouté",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to glorify, to praise",glowifyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to give,to let, to allow, to permit,for","ban,ba,bay,kité,pèwmité",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to give,to allow, to permit, to let,for","ba,ban,bay,kité,pèwmité,kité,pèwmité",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to give,for, on the behalf of","bay,ba,ban,bay asou,bay on so,fésé,fouté,jété,maté,bay tété",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to give chills, shivers",twisayé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to give birth,to birth",akouché,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to give birth (in reference to animals),mètba,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to give a potion,chamé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to get smaller, to get thinner, to shrink,opp","mègwési,gwandi,gwandi,gwosi,ogoumanté",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to get out of the way,opp","déjennen,débawé,jennen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to get bigger, to increase (used of animate objects),opp","gwosi,?angwosi,mègwési",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to get along with,to deal with","aji,dakò,dakò",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to gather,"sanblé,jwenn",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to gasp for air,"ésouflé,wisouflé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to gargle,gagawouzé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to gape, to eavesdrop, to listen intently with a blank stare","gobé,gòbé,bwè,bwè",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to gallop, to trot",galopé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to furnish,mèblé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to fry,fried",fwi,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to freeload, to expect something that you have not been invited to take",djété,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to form pus,pòstimé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to form,fòmé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to forgive, to pardon",pawdonnen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to forget,opp","obliyé,bliyé,chonjé,waplé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to force,"fòsé,oblijé,oblijé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to forbid, to prohibit","défann,enpozé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to forbid,"enpozé,anpozé,défann",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to fool, to deceive, to trick","kwennen,kiyennen,kwiyennen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to follow,swiv,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to foam, to froth",tjimé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to fly,to blow away,to cut off","volé,pété kò,bay volé,bat,bat,bay kou,koupé fès,koupé latjé,lapidé,pété kò,pliché,wizé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to flower,"fléwi,fléwi Nwèl",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to floor, to put flooring (in a house),floor",planché,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to float,opp","floté,koulé,koulé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to flatter,to coax, to cajole","flaté,anmiyonnen,anmiyonnen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to fix up, to dress up (one's appearance)","ganmé,wanjé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to fix (in reference to eyes, mind), to direct steadily",fiksé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to fight,fight",goumen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to feel,to smell,to stink",santi,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to feed, to take care of by feeding","swen,nouwi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to feed,"nouwi,swen,mal nouwi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to fear, to be afraid","pè,ni kwentif,ni lapè,ni pèwèz",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to fast,"fas,fè ajen,wèsté san manjé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to fall into disarray, disorder",délabwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to fall,"tonbé,pwan so",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to extinguish, to put out (a fire),to die, to pass away, to expire","étenn,koupé ba",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to expose,to lay out a corpse for viewing",èspozé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to explain, to interpret, to decipher","déchifwé,entépwé,èspityé,èspliké",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to explain,"èspliké,èspityé,déchifwé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to experience,èspéyansé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to exist,ègzisté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to excuse,èskizé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to exchange, to trade",boukanté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to exceed,dépasé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to examine,ègzanminé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to exalt,magnifyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to estimate,èstimé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to establish, to start,to get established, to get started",établi,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to escape,to rescue, to save,to come","chapé,vini,vini,chapé kò,bay pyé,bwennen kò,chapé pyé,fè pyé,fè vit,chapé pyé,bwennen kò,chapé kò,fè pyé,fè vit",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to erase,éfasi,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to enjoy,to rape","jwi,anvyolé,anvyolé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to enjoy (oneself, with dance, drink, etc.)",gawoulé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to encourage,opp","ankouwajé,enkouwajé,onkouwajé,dékouwajé,dékouwajé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to encourage, to foster, to help, to meddle, to abet",soutiwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to employ,"anployé,anplowé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to embrace,anbwasé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to embarrass, to shame","tjipi,fè afon,fè hont,jawé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to educate,educated",endiké,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to eat,food","manjé,manhé,dévowé,gwo manjé,vivtè",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to eat lunch,"déjnen,déjlen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to eat fast, to bolt one's food","bouwé,bouwé anlè,ataké,blotjé anlè",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to dye,opp","tenn,détenn",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to dust,swiyé lapousyè asou,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to dull, to take edge or point off,opp,dull, not sharp","défilé,tjwé,filé,tjwé,mò",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to dry, to wipe","swiyé,souyé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to drown,néyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to drop,to drop off, to let off,to let loose, to let go, to release,to dismiss, to fire (from job),loose,opp","ladjé,mété,ladjé asou,séwé,séwé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to drizzle, to rain lightly",fifiné,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to drivel, to slobber",bavé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to drive,"drayv,kondwi,kondwi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to drip, to drop",dégouté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to drink,to drink alcohol,to take in completely what a person is saying, to eavesdrop,liquor, alcoholic drink","bwè,bwason,gobé,gòg,gobé,bwason,gòg",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to dress,opp","abiyé,dézabiyé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to dress, to tend (a sore or a wound)",pansé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to dream,wévé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to drag,twennen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to double,doublé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to dock, to land","kòsté,échwé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to do,to make,to cause (something to happen), to force, to make (someone do something),to fit","fè,fè majòl",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to do obeah on,pyay,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to do as one likes,pwan chimen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to divorce,dévosé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to divine, to practice divination, to supernaturally foretell the future or discern hidden facts",diviné,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to divide, to separate,to share",sépawé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to dive,plonjé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to distrust, to mistrust,opp","défyé,fyé,konfyé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to dissuade,dékonséyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to disrespect,déwèspèkté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to displease,opp","déplè,désatisfè,plè",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to displace, to move",déplasé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to disobey,opp","dézobéyi,obéyi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to dishonour,opp","dézonnowé,onnowé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to discuss, to argue","dispité,dispityé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to discuss,diskité,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to disarrange, to put in disarray, to mess up,out of place (in reference to internal organs)","déwanjé,dékalé,kwazé,dékalé,kwazé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to disappoint,disappointed",dézapwenté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to disappear,opp","dispawèt,pawèt",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to direct,"diwèkté,djidé,kondwi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to dip,sosé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to diminish,diminwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to dig,to stuff, to put, to push (something into something)","fouyé,fouyé dèyè",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to die,"twépasé,koupé ba",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to devour, to eat","dévowé,manjé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to develop,dévlopé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to destroy, to crush,to mess up, to disarrange","kwazé,dékalé,détwi,déwanjé,détwi,déwanjé,fè kwazé bwa,chaché,fè fann kann,fè kwazé wazyé,fè pwan an bwa,fè pwan lavòl,kouwi dèyè,fè kwazé wazyé,chaché,fè fann kann,fè kwazé bwa,fè pwan lavòl,kouwi dèyè,kwazé bwa,fann kann,fè djip,fè lapousyè,fè lapousyè,fè zéklè,kwazé wazyé,pwan an bwa,pwan lavòl,kwazé bwizé,kwazé wazyé,fann kann,fè lapousyè,fè zéklè,kwazé bwa,pwan an bwa,pwan lavòl",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to destroy,"détwi,kwazé,kwazé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to deserve,to need, to lack",méwité,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to desecrate,désakwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to deport,dépòté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
